_id,workerId,treatment,taskID,forecast,timestamp
dd9SQbb66B7Nkps5M,c7976952,4,16,0.15,1538802409753
wNmgqwiHayxytMyvk,c7976952,4,17,0.61,1538802409755
tgrafYowvxyxsFfm5,c7976952,4,18,0.43,1538802409759
ejiwX6JQFv5D8BWxM,4f4db329,2,1,0.8,1538802428831
wayPNfo3oExZCDQfN,4f4db329,2,2,0.3,1538802428836
N7jiNgSkL2C9YEM2F,4f4db329,2,3,0.83,1538802428839
rjaoWmYzqE8KYYHpY,4f4db329,2,4,0.62,1538802428843
jLtSr6aXZPZqXZE8Y,4f4db329,2,5,0.49,1538802428847
NxWmHpdiZ3qkf9MPt,4f4db329,2,6,0.48,1538802428849
ojCox9HtzvbGqzh8K,NA,2,1,0.61,1538802459702
fQx5CpgPZAYgDxnqj,NA,2,2,0.37,1538802459702
QW6LBPM3iF47fDzJS,NA,2,3,0.17,1538802459703
Ziaw8EZd7b398ApLY,NA,2,4,0.64,1538802459703
oiZSyaXYJJbfCTTwW,NA,2,5,0.63,1538802459703
7i7XuRgviPwEYLCJx,NA,2,6,0.46,1538802459704
vbhzwSfL3PeYNcuTB,NA,4,7,1,1538802462041
CpPPsbwFjqzp3HE8u,NA,4,8,0.21,1538802462044
DsYj3K9tgiNmPnF6b,NA,4,9,0.04,1538802462046
2jvC3jKH3aDn3PuXp,NA,4,10,0,1538802462046
Leegh72crawBrtZh2,NA,4,11,0.43,1538802462047
BSNLavRF3GqMWaDd6,NA,4,12,0,1538802462047
6RwRRjsNtdxsmiynG,NA,2,1,0.85,1538802481369
XNy6rJpi7FX9atNCT,NA,2,2,0.88,1538802481371
3upD6nKwpCFXXAgz9,NA,2,3,0.26,1538802481373
4KaLY7DgGbKufbEgb,NA,2,4,0.95,1538802481374
5C2XQud4G9sH3GLMi,NA,2,5,0.62,1538802481375
H3NBCJjRoZmr4XnRe,NA,2,6,0.11,1538802481375
66nQbeFGfGzjFY2ut,4f4db329,2,7,0.64,1538802487844
DbBnb36M3QSHzoYc5,4f4db329,2,8,0.44,1538802487848
7J6fXMcnHxL895Er7,4f4db329,2,9,0.27,1538802487852
WPA7qGK7S2xBwsCGZ,4f4db329,2,10,0.54,1538802487855
vhpNRzzfPLtzi4qeK,4f4db329,2,11,0.73,1538802487858
i55iEDGBPgBTCt47E,4f4db329,2,12,0.74,1538802487861
YmyPfqDMyGs7aRHW9,NA,2,7,0.56,1538802494991
D9q2sH2WP3FCg6iFn,NA,2,8,0.62,1538802494992
t5ytPwYxEEppynJ74,NA,2,9,0.28,1538802494992
JDTDA7RaZ3JxxNtRB,NA,2,10,0.21,1538802494993
n2HjRGYpxskERgW48,NA,2,11,0.11,1538802494994
3XBFq8NsvfJXFDdEj,NA,2,12,0.18,1538802494995
SpptjwkAWKPrMgeo6,0777e0f9,3,7,0.56,1538802495250
3Y5jR4emiZ9JA4Kmp,0777e0f9,3,8,0.81,1538802495251
6nRsfQgFSduemjzxr,0777e0f9,3,9,0.34,1538802495251
eNWHY7RpgSKvm6rKh,0777e0f9,3,10,0.51,1538802495252
tcvzLnDNf8xg4kxPG,0777e0f9,3,11,0.36,1538802495253
vuhPHW6XjqTwSec7z,0777e0f9,3,12,0.61,1538802495254
PdWscsJtuGZP5ZznT,NA,2,13,0.61,1538802522647
MnNa3FMxkGLrbjw7i,NA,2,14,0.42,1538802522647
j57LPmjkL7buBGfDd,NA,2,15,0.58,1538802522648
QAmX75yP2WpWsGpmG,NA,2,16,0.55,1538802522648
dYws2do4tnF7dvi3k,NA,2,17,0.67,1538802522648
P9CCPTzAYJ3LBevYS,NA,2,18,0.2,1538802522649
A96JBQSoS8s4xPfgr,4f4db329,2,13,0.74,1538802530484
Ebf8XxpFGijoBLanZ,4f4db329,2,14,0.72,1538802530488
HsdcBXSeMLo8jY45r,4f4db329,2,15,0.9,1538802530492
sEQe6Jnn7ZipmhgFW,4f4db329,2,16,0.95,1538802530497
DkC4Ac542Ngtso9up,4f4db329,2,17,0.56,1538802530500
RtDs5geJuz8gLqzbr,4f4db329,2,18,0.52,1538802530504
pzX4NChmN48E8MsP7,NA,4,1,0.14,1538802548192
kjoevzv2mYaEmxRbS,NA,4,2,0.78,1538802548193
Qrtbf9q3jLNnmxEDs,NA,4,3,0.1,1538802548193
H97gQ9qyhiX3G6CRL,NA,4,4,0.07,1538802548193
DDPoJYk5TiJbp6gdd,NA,4,5,0.06,1538802548193
em7ZqsGD2mXwc4HrD,NA,4,6,0.11,1538802548194
BPS5KjfgMmBsC5MaY,NA,4,13,0.8,1538802556008
rEgJ8xWNnNzfEgspP,NA,4,14,0.85,1538802556011
LiLw9f4ryjbHNhcyG,NA,4,15,0.31,1538802556012
mNnyLMEdy65Nwx8ax,NA,4,16,0.81,1538802556014
e8pnPK2oBi8KvyryA,NA,4,17,0.38,1538802556016
LPzQWwNmGYnY7nhBX,NA,4,18,0.6,1538802556017
R9BsfGNff9GctNYTh,NA,1,1,0.4,1538802561693
ccvvp8ci6wH8ZtfnH,NA,1,2,0.66,1538802561695
ieY5gAGLT59YnWQqC,NA,1,3,0.32,1538802561697
gt6Ky5396K3QrJ7iP,NA,1,4,0.78,1538802561699
vK32e9C7urLCTbMyY,NA,1,5,0.27,1538802561700
eRLDSF4WkFjeCbtR6,NA,1,6,0.2,1538802561702
FJbdsqXwbYfWNQz4g,NA,2,7,1,1538802568087
2itjg8yGEGtrktShA,NA,2,8,0,1538802568089
jr2jcjxD6vHXn3zua,NA,2,9,1,1538802568090
PouMHaHnfET8TseQQ,NA,2,10,0,1538802568094
ruL25ZdAkfTzSuZHs,NA,2,11,0,1538802568095
EPmewvsRo7RM4qnPs,NA,2,12,0,1538802568096
gSZpD77XyESWNh95z,NA,2,1,0.11,1538802580581
ifjeh4zwJNXk7pp3v,NA,2,2,0.5,1538802580582
MWE9wyK2iWn2wcHBW,NA,2,3,0.72,1538802580583
8C39uMREJtzSudNac,NA,2,4,0.5,1538802580583
CJSQJDvACE3PEaHiw,NA,2,5,0.5,1538802580584
DdjBup2ee4G8yaq9g,NA,2,6,0.5,1538802580584
wzRD4RTHGgejqx3Bh,0777e0f9,3,13,0.66,1538802566082
hY8hKCE5pbkKHTzKe,0777e0f9,3,14,0.5,1538802566082
cHebMMfCGFF7YEF2z,0777e0f9,3,15,0.36,1538802566083
JEEGWxcnKYYZ5h63x,0777e0f9,3,16,0.66,1538802566084
djJLTb2Qndzv8B6Sj,0777e0f9,3,17,0.53,1538802566085
8v9aSfTjXPLvnx6mj,0777e0f9,3,18,0.49,1538802566085
whCpDchERTkuDkJvh,bbcd5cc2,2,1,0.8,1538802590813
Cno76GckfEr3YY28e,bbcd5cc2,2,2,0.21,1538802590824
JCb9bdauS2hxLWnWi,bbcd5cc2,2,3,0.37,1538802590825
CCxyJE8w4n58naTZP,bbcd5cc2,2,4,0.82,1538802590827
pgjs4YY4DBy5PteSu,bbcd5cc2,2,5,0.77,1538802590828
acoDNW6SMjFFPozZr,bbcd5cc2,2,6,0.35,1538802590829
XmeNPsmEboKMTboAn,NA,1,7,0.33,1538802613184
agKLbN4b5dNMJipQY,NA,1,8,0.78,1538802613186
MRRrmnJ7vAMBMptsL,NA,1,9,0.22,1538802613188
zWToLprf2Je2oZ9Mz,NA,1,10,0.54,1538802613191
PkiZLxmtcvLZTKtku,NA,1,11,0.37,1538802613191
ksuPYtMzApByq93KR,NA,1,12,0.28,1538802613192
PdnB4L5QweDFmBozR,NA,2,7,0.22,1538802637805
qAQdDQ69ydFXsKe3n,NA,2,8,0.64,1538802637806
7GEsBWJFGRyi7B2Na,NA,2,9,0.64,1538802637806
ynECGFRm5h7cP95u7,NA,2,10,0.05,1538802637806
ttB9zABXjgQgRyqcE,NA,2,11,0.1,1538802637807
Y8Z7h9osxYuKevDbX,NA,2,12,0.2,1538802637808
XDyhpW4hxPPJi2W5Y,bbcd5cc2,2,7,0.27,1538802652768
sainJpPt6u7zxwYpv,bbcd5cc2,2,8,0.67,1538802652776
sBHpeENkBcKZrdmzS,bbcd5cc2,2,9,0.16,1538802652776
cSAuNfECnpaEA5e6s,bbcd5cc2,2,10,0.77,1538802652777
dTMCLbm2v2xNDne2T,bbcd5cc2,2,11,0.31,1538802652778
Y7qYqJzDk8fQBAdgE,bbcd5cc2,2,12,0.54,1538802652778
hvayzZNPJkRtoHBfK,4c7ca0ec,3,1,0.51,1538802654592
sMzup8wpKWM8v4exY,4c7ca0ec,3,2,0.5,1538802654594
nxhEDAGFo8dFZjoq5,4c7ca0ec,3,3,0.06,1538802654594
qpJ8GNGZWtraAmtx2,4c7ca0ec,3,4,0.51,1538802654594
3rWmsTX5gqW34Z8Zw,4c7ca0ec,3,5,0.51,1538802654594
gAaXQyyTianugG8sj,4c7ca0ec,3,6,0.5,1538802654594
JkrNcFt2dn9QWjDH7,4cc88368,1,1,0.69,1538802663680
CsRRTRGMq2cKoGgN7,4cc88368,1,2,0.85,1538802663681
hkTDYytGNvBnTDzHE,4cc88368,1,3,0.22,1538802663681
xaT2Mh9EJixaESBhX,4cc88368,1,4,0.33,1538802663681
nnHfcg4LtojkDtbZC,4cc88368,1,5,0.12,1538802663681
t88GEo7aKRkYcMFgZ,4cc88368,1,6,0.73,1538802663681
dmrWTofDPqmhChjLK,NA,1,13,0.04,1538802670081
Yn95yosAkNf55MPGr,NA,1,14,0.65,1538802670082
dHBKbeXmrBN7LRBTu,NA,1,15,0.48,1538802670083
JCijcmttaxMXwLiXR,NA,1,16,0.34,1538802670084
NWsz9Hmo78AK32s2M,NA,1,17,0.92,1538802670085
SxKZXGyynELiwyjMY,NA,1,18,0.62,1538802670086
3nuxuSGKQ6pJcNGs6,NA,2,1,0.87,1538802670354
xAHqn2XQ66RCndWLZ,NA,2,2,0.79,1538802670355
nLLeWECJcRgzEfWEo,NA,2,3,0.11,1538802670355
ker578izeiEumMpBK,NA,2,4,0.68,1538802670356
fGnhtD6aTrXJqSxy3,NA,2,5,0.61,1538802670356
evPrG6YTwyKMEgHTJ,NA,2,6,0.43,1538802670356
2SP73DqPmJ4XWdGi3,NA,4,1,0.6,1538802672113
od2YtNLJBzAeMWjnk,NA,4,2,0.8,1538802672115
vBJQxnWpi6gmEZG5f,NA,4,3,0.7,1538802672117
duQ99j6TjzxGrmmQQ,NA,4,4,1,1538802672118
R4wyssv9QMJhFLHvv,NA,4,5,0.2,1538802672120
SyLzA5sA6ptxFfs9R,NA,4,6,0.1,1538802672121
3MmyoLiiKf5JmC9qm,NA,1,1,0.75,1538802678189
pvv3G9r9KTEDbtwYL,NA,1,2,0.55,1538802678192
jXb7hroWgSKhtyjvJ,NA,1,3,0.33,1538802678194
DWhjm7EwqXrjFv5Pw,NA,1,4,1,1538802678196
heF5zE6PRaMmFTTT8,NA,1,5,0.21,1538802678198
v3yJFfjNaBWqRcv9B,NA,1,6,0.77,1538802678200
q2fbJarYwMCoC3Gig,NA,2,13,0.38,1538802688029
kw7CKSCNHESiJZPxR,NA,2,14,0.7,1538802688030
xgaFkbbv4eqGRiXPc,NA,2,15,0.11,1538802688031
Ww5jjRDZ2oCdRw62B,NA,2,16,0.5,1538802688031
wSAHrH9jnAuMxAmKZ,NA,2,17,0.71,1538802688032
LCi3zrw6iNcS63nX2,NA,2,18,0.17,1538802688032
yrpvDYN7sJG8ETEdz,3d7c898b,2,1,0.7,1538802687325
rwpxh9AYgB8cje9xx,3d7c898b,2,2,0.7,1538802687327
ZsFX2N4yimiDAyWtN,3d7c898b,2,3,0.43,1538802687328
EqdEhjYK2uhLiZmiT,3d7c898b,2,4,0.29,1538802687328
oRBkuNiQWyavYGydW,3d7c898b,2,5,0.51,1538802687329
Sg2Pz5T9SdeSZLJXG,3d7c898b,2,6,0.37,1538802687330
yGFwYFaeukycG56Ci,6806f306,2,1,0.58,1538802686734
2PTXz6K2D89KmrB9g,NA,4,7,0.9,1538802686717
6hkkXXYddW7CLdYpy,6806f306,2,2,0.42,1538802686738
RhEauXrdgABq2shFL,NA,4,8,0.65,1538802686717
7edqCQdHQSM8E2XHF,6806f306,2,3,0.66,1538802686741
QcgdvjBP6zbueksLt,NA,4,9,0.86,1538802686717
2LveDHPuGyL32hQwR,6806f306,2,4,0.39,1538802686744
iYf3s95hKSJNeYXbp,NA,4,10,0.17,1538802686717
HCaNmmbdmSrR3KY3L,6806f306,2,5,0.25,1538802686746
TeEroTDbNau5wgGAj,NA,4,11,0.17,1538802686718
ednyLLM5WdkX7TEbp,6806f306,2,6,0.27,1538802686748
DzZxjKZht2Tkqoft4,NA,4,12,0.08,1538802686718
o7wC7yq5QaXNBRFPq,6806f306,2,7,0.4,1538802705020
RzFHc2pBXoQ47jdMn,6806f306,2,8,0.28,1538802705022
2ourtMscakcJfxFMC,6806f306,2,9,0.51,1538802705023
9jhAFMFDSD6AetRGF,6806f306,2,10,0.69,1538802705024
7AGHY9c2gqv8f4nQj,6806f306,2,11,0.46,1538802705025
SwJhzDdsuZxdsBcdn,6806f306,2,12,0.87,1538802705027
oAxvFnS2GBNzcd4ij,38f096a4,4,13,1,1538802713488
v3teJWy9WbQbhvBsX,38f096a4,4,14,1,1538802713488
yafYJCoAhZKiq2zsg,38f096a4,4,15,0.38,1538802713488
68jaSMwRJ4aeNrssd,38f096a4,4,16,1,1538802713490
8H9WX84Ahv9PLXDQu,38f096a4,4,17,0.32,1538802713490
GMK6gkpsoNzedZGPb,38f096a4,4,18,0.91,1538802713490
RjvnkZxYGGKgCdDq7,4cc88368,1,7,0.3,1538802714119
Ge7jvWgkHBq5TsEEz,4cc88368,1,8,0.75,1538802714119
AA7GkmrKZbZ5YBCtz,4cc88368,1,9,0.36,1538802714119
iEz9cBZGYgZWjwaii,4cc88368,1,10,0.12,1538802714119
4f4meztxRz6WtWEFy,4cc88368,1,11,0.27,1538802714119
FsCpBioF4ywY3RFYq,4cc88368,1,12,0.17,1538802714120
CmhijchSDk6M3Ffsa,NA,2,7,0.69,1538802714639
6YNv2d2fp7mfHxnk6,NA,2,8,0.27,1538802714639
WzKq3DZShjH9CS25R,NA,2,9,0.74,1538802714641
XWiXRmKMzmyq4dPHf,NA,2,10,0.79,1538802714641
fxAWWQ7GMR8AS8KGo,NA,2,11,0.32,1538802714641
peBRnddM6im3fCxrg,NA,2,12,0.73,1538802714642
NxkuMTuzkuxee7zRm,6806f306,2,13,0.59,1538802715584
mikmatn8ubpD5jvob,6806f306,2,14,0.64,1538802715590
rFQqSWQxtW7B69h4X,6806f306,2,15,0.7,1538802715595
nLFkFBB6wREiewt7r,6806f306,2,16,0.44,1538802715597
BGTMguRuoWLtuoQgX,6806f306,2,17,0.74,1538802715599
xmHmQNP3qFYAYmMqA,6806f306,2,18,0.69,1538802715602
tDsKFuWzChknhzSou,0d4e780e,3,1,0,1538802726564
LiixJFdybFTL42Eoe,0d4e780e,3,2,0.8,1538802726564
z82bDnLwXdu8rwDk9,0d4e780e,3,3,0.98,1538802726565
WdaKdcYwEAfRebrqd,0d4e780e,3,4,1,1538802726566
xQMH6RexNq6XrhBsk,0d4e780e,3,5,1,1538802726566
a65PbXJ7oLzkCqGoM,0d4e780e,3,6,1,1538802726566
mZxQeHSmWripewzFZ,ddb19342,1,1,0.5,1538802732580
rLMQi9NQ8WjFQCWmt,ddb19342,1,2,0.5,1538802732589
f7MZto44cSKzWK2NP,ddb19342,1,3,0.5,1538802732590
42HkGEFff99PfCwpA,ddb19342,1,4,1,1538802732591
w6weFpLoyJRQuhf5x,ddb19342,1,5,0.5,1538802732591
ppwPh6WvTok58LoHd,ddb19342,1,6,0.5,1538802732592
rk3PmK2G4JNRT7irj,0d4e780e,3,7,1,1538802733777
y94y74cKRkAzp4Dc5,0d4e780e,3,8,1,1538802733777
j8opyAMPEJzhL4HkE,0d4e780e,3,9,1,1538802733778
bhudvomj3TFXHCMPM,0d4e780e,3,10,1,1538802733778
E7sLuY77AfoRmqYQ5,0d4e780e,3,11,1,1538802733779
CpmGSfyLHMGqMy4zF,0d4e780e,3,12,1,1538802733779
9npvHFu8SZEfm3FTo,0d4e780e,3,13,1,1538802740146
hjisTE3bWsLBB3scL,0d4e780e,3,14,1,1538802740146
cYtzZuqcBzLW7KpSt,0d4e780e,3,15,1,1538802740146
E56a6ufuTkNTzNZfu,0d4e780e,3,16,1,1538802740146
C85NCNFW6uZk3mXLx,0d4e780e,3,17,1,1538802740148
Wjrk5nKfQvNmqK2ut,0d4e780e,3,18,1,1538802740148
3BLtbsjf2hzBgs32j,NA,1,7,1,1538802747914
Ga5BcuBuM47urNQQR,NA,1,8,0.85,1538802747917
6bsrKR9c7QoJsNaYo,NA,1,9,1,1538802747920
xDQf5fQfsjfBLE7yg,NA,1,10,0,1538802747922
n7arWyn4i4xGcZw6B,NA,1,11,0.71,1538802747925
DGoxXXoE55PksW6TN,NA,1,12,0.47,1538802747927
aJnaeNhxMZwJ2GJdG,NA,2,13,0.1,1538802748190
7DrBe4u2tCLGkSrm2,NA,2,14,1,1538802748191
q3caZchRTc5XSjQ9n,NA,2,15,1,1538802748192
tHtHZjpNFKELwYAF9,NA,2,16,0,1538802748192
SD5i7meZceqxTeX3m,NA,2,17,0.18,1538802748193
bifT4zZmY59fJ2nPy,NA,2,18,0,1538802748193
njbFBEPqS364Gp8q6,3d7c898b,2,7,0.68,1538802749974
x3K6irQWnYgYGcK8t,3d7c898b,2,8,0.48,1538802749975
ex6fyAYqmJEDmT538,3d7c898b,2,9,0.67,1538802749976
PJMuYdzbqemg4YPcW,3d7c898b,2,10,0.13,1538802749976
Qxv7Fv9dQbGT7Do65,3d7c898b,2,11,0.29,1538802749979
SYQJie3jjsii8JegH,3d7c898b,2,12,0.13,1538802749980
5vAYQAbQ935obiKpf,4c7ca0ec,3,7,0.95,1538802752998
2Eqx7HGmp4X2w43Hj,4c7ca0ec,3,8,0.98,1538802752999
9nPzF9BeiRykBvtYe,4c7ca0ec,3,9,0.06,1538802752999
eD45XqYgwu2p9XqG3,4c7ca0ec,3,10,0.06,1538802752999
Mfy6HNfBruP6Mzhj3,4c7ca0ec,3,11,0,1538802752999
4P42mPoEwedPmN7WM,4c7ca0ec,3,12,0.18,1538802752999
FCmm2nPSaWL9B9uhT,bbcd5cc2,2,13,0.31,1538802754869
h7v6majWoNDhjLKus,bbcd5cc2,2,14,0.69,1538802754884
jvWFxSoep6KK9N9Gz,bbcd5cc2,2,15,0.24,1538802754886
WBDH4uK34gWqdDYFm,bbcd5cc2,2,16,0.36,1538802754888
73uvdxgrioygB8Svh,bbcd5cc2,2,17,0.29,1538802754889
y5Q8se9JpBLAS96Bj,bbcd5cc2,2,18,0.71,1538802754890
aju5bZL4M4rrsXAwR,NA,4,7,0.4,1538802759500
93HbFQtDv4WMsBaPG,NA,4,8,0.3,1538802759502
Q8d4uMRT9iGo9Jfpb,NA,4,9,0.2,1538802759502
sQmXAECDAadeMMsbQ,NA,4,10,0.1,1538802759506
YRT4Wca8b3fg3PnKy,NA,4,11,0.2,1538802759506
Hz9eNhNZRk7RMR9hp,NA,4,12,0,1538802759507
6T9DFj6K6BfHBGi7F,NA,2,13,0.78,1538802765810
iKpXyZ6onrNCHYWyB,NA,2,14,0.43,1538802765811
WiFpEbNczb5CcT2un,NA,2,15,0.89,1538802765812
mfBHWn82K25bC2Sz3,NA,2,16,0.59,1538802765812
CKHu2sJmnzGZa7WDX,NA,2,17,0.97,1538802765812
LEFTs52i5XL9i7jAY,NA,2,18,0.23,1538802765813
XL2CFtBbGAYstgcdc,NA,4,1,0.72,1538802778089
iDyuPBNd2HwgrMGD9,NA,4,2,0.27,1538802778109
J4hGvsmPYXSGJquga,NA,4,3,0.34,1538802778113
mS4CoFcQMZvq5KJ6t,NA,4,4,0.76,1538802778115
cGNyqEtTGFFyr9k3z,NA,4,5,0.21,1538802778118
uDJXqog4Ti3T5DL3m,NA,4,6,0.37,1538802778121
xQeGv5DzgokGCJMkd,4cc88368,1,13,0.28,1538802787419
e2fXqZDAqKRnd75qh,4cc88368,1,14,0.36,1538802787420
kGp2haNyRqydBuYXj,4cc88368,1,15,0.67,1538802787420
BK9ZE7QyrZcd8HFXn,4cc88368,1,16,0.66,1538802787420
ytc7WJaSQAQ9JrJz8,4cc88368,1,17,0.35,1538802787420
rnfYdFdBo4Cjqt3fd,4cc88368,1,18,0.27,1538802787420
J6ZLjPmeDewZShaK8,3415f0f7,4,1,0.5,1538802791796
34zxi3RLT4Mh3cyzY,3415f0f7,4,2,0.5,1538802791798
u92JGr6SnEAvzTkT4,3415f0f7,4,3,0.5,1538802791798
WpdSHnax9cNZmXdWT,3415f0f7,4,4,0.5,1538802791798
ngi5k3PXnoWbTEaYx,3415f0f7,4,5,0.5,1538802791799
WR2pBCzAEeLeN25NG,3415f0f7,4,6,0.5,1538802791799
o994R8x3HD7xZmiDt,7337d0ea,2,1,0.5,1538802798129
4QN5XzvxNTsWSwgwe,7337d0ea,2,2,0.27,1538802798133
yrSZsiHvKPBod2No9,7337d0ea,2,3,0.5,1538802798135
vApeCeQgodxMAYbRB,7337d0ea,2,4,0.2,1538802798137
udC7WstaAnW7yc4kp,7337d0ea,2,5,0.5,1538802798139
CeTnw4umqjPp72fA7,7337d0ea,2,6,0.05,1538802798139
ExoMjcYkTwNCNw9m4,3d7c898b,2,13,0.4,1538802808384
nm6hW9Bxt8o9tWpRW,3d7c898b,2,14,0.4,1538802808384
ENu4hEvjbyk7XgSrk,3d7c898b,2,15,0.57,1538802808385
8WBPTA2tG65R3J3Ym,3d7c898b,2,16,0.69,1538802808386
9TdWBgno8odPEHvBx,3d7c898b,2,17,0.5,1538802808386
PmJfCM455pwue5gL5,3d7c898b,2,18,0.26,1538802808386
S9RXAXyFQeSesNfuh,NA,4,1,0.4,1538802819704
T5XRFwLkmnZqb7hXy,NA,4,2,0.55,1538802819705
i4ydvhWRYuyGypz9Q,NA,4,3,0.25,1538802819707
xnYvQQJEi9AgB8jfG,NA,4,4,0.7,1538802819708
pdZ75MLJ2XL4QBBGD,NA,4,5,0.5,1538802819708
8aB9wPFgGjgdajWAT,NA,4,6,0.8,1538802819709
n7dJWKZS5bpaRz3dJ,7575ccaf,4,1,0.78,1538802861732
sixYnNCpMFG6j4yLu,7575ccaf,4,2,0.22,1538802861733
A9zGSikSG5GvBzM4s,7575ccaf,4,3,0.78,1538802861733
m7Ssra8He9QpHoXoR,7575ccaf,4,4,0.84,1538802861734
GKYWCtsAdt5GKiuAw,7575ccaf,4,5,0.33,1538802861734
tQdbZjrGv53brHrGm,7575ccaf,4,6,0.77,1538802861735
93hCtdRDZvpNB5qzP,4ebe7d46,4,1,0.8,1538802826537
xbxMJ7i6Xkrbjcbw3,4ebe7d46,4,2,0.29,1538802826538
Kr8FAq6XkjjiELvzR,4ebe7d46,4,3,0.74,1538802826538
THjGsCY86YDejQzYi,4ebe7d46,4,4,0.73,1538802826539
nq4mtxA54CfBsMSmz,4ebe7d46,4,5,0.69,1538802826539
5uDjewZNsHDW37umR,4ebe7d46,4,6,0.29,1538802826540
5kwcfP2GSBk7hYP5Y,4ebe7d46,4,7,0.33,1538802848114
vGJ7JvEAynAjJeqp9,4ebe7d46,4,8,0.36,1538802848114
vvyzgL5ShfPQcyJL6,4ebe7d46,4,9,0.31,1538802848114
HMWGP9RcfA8YZgRvC,4ebe7d46,4,10,0.3,1538802848115
YFkk5wRP3AzYq2WYt,4ebe7d46,4,11,0.75,1538802848115
MxpfRp7XFgAu4c7vz,4ebe7d46,4,12,0.72,1538802848116
NTSg6aMDNTmJX9SRf,743d5ba0,4,1,0.83,1538802850573
TZoz82DNkqsv6kToy,743d5ba0,4,2,0.11,1538802850574
u8Db5AgX7HWGuW2aJ,743d5ba0,4,3,0,1538802850574
WTxm7qSiHZgbE4Dgk,743d5ba0,4,4,0.34,1538802850574
Y7gWeJ9HEZPYbqhkG,743d5ba0,4,5,0.09,1538802850575
qFK6LdvMrDtgw9Rda,743d5ba0,4,6,0.73,1538802850575
7SdEo8mNioxxWYq92,NA,4,7,0.78,1538802853980
ZyFQMhtpqWaK4vi7k,NA,4,8,0.31,1538802853982
yArggAw9LoDk88Hut,NA,4,9,0.52,1538802853985
NAfmxundz6ChBqTgJ,NA,4,10,0.1,1538802853987
gYnTke44d4RrW3JJp,NA,4,11,0.21,1538802853989
xbeGd8WPLN2Ji2KKD,NA,4,12,0.1,1538802853991
qzvucQMfkEmvywnkX,8988b673,3,1,0.69,1538802856789
zHakQrgAKPHzP9W7a,8988b673,3,2,0.67,1538802856789
qASjpRsT52LuFAD7s,8988b673,3,3,0.42,1538802856793
mYDjNzGPSfKsZ94Hz,8988b673,3,4,0.71,1538802856793
3q4ZfSm9n8x3zK7gK,8988b673,3,5,0.3,1538802856794
2BhSwak4jzJASsptJ,8988b673,3,6,0.63,1538802856795
GroPa8iwwsyTh4YWw,4c7ca0ec,3,13,0.75,1538802866937
ZPTHGxtE8rEucP8dB,4c7ca0ec,3,14,1,1538802866937
Z4q6KRLKSvCRWuZYt,4c7ca0ec,3,15,0.51,1538802866937
oES5C4CcZJCnJGRYG,4c7ca0ec,3,16,0.51,1538802866938
ztFYg3fp3WCehbA76,4c7ca0ec,3,17,0.8,1538802866938
9xBypfzvHWnTmv8qT,4c7ca0ec,3,18,0.68,1538802866938
FMgoGLruBz6nsWrYH,4ebe7d46,4,13,0.74,1538802869329
tqt4qdXmfFQAiJvhK,4ebe7d46,4,14,0.21,1538802869329
Sc7SaDWmx94g4i3BK,4ebe7d46,4,15,0.81,1538802869329
kPS4rWvahc5Z2Dbhq,4ebe7d46,4,16,0.18,1538802869330
gqQjBzKQp7uwNKFSc,4ebe7d46,4,17,0.59,1538802869330
iYXdE3jhHBT7gfJLm,4ebe7d46,4,18,0.68,1538802869331
FYnytaTsGp6ntzsHe,3415f0f7,4,7,0.5,1538802880142
T4nK7kvy4GZWyAbEd,3415f0f7,4,8,0.5,1538802880143
GTdQFbEcW5xfChP64,3415f0f7,4,9,0.5,1538802880143
oPujATsZjmMh7LeEW,3415f0f7,4,10,0.2,1538802880143
KJzgBekAhcBngFccu,3415f0f7,4,11,0.2,1538802880143
EDSQsEjaufezNq8Qk,3415f0f7,4,12,0.2,1538802880143
3qHvWzKvjNif6WMv5,743d5ba0,4,7,0.22,1538802889177
r6TAcgoM5QNLQCZb5,743d5ba0,4,8,0.17,1538802889177
oka2p2yX7fE5QTF8q,743d5ba0,4,9,0.29,1538802889177
ZRuxc48v8QRE3pKvW,743d5ba0,4,10,0.08,1538802889177
FBfox8dmkSg4ZtX97,743d5ba0,4,11,0.15,1538802889178
NMkRe79DfpSwpYjRQ,743d5ba0,4,12,0.11,1538802889178
KnmDEoTxKhLsjBSPk,7fb6998c,1,7,0.99,1538802892989
PYwviSHdes4xiGWyg,7fb6998c,1,8,0.64,1538802892992
BSSPvJ7w4jpMAMrfH,7fb6998c,1,9,0.83,1538802892994
dKKKyTdQfJvwqEueN,7fb6998c,1,10,0.71,1538802892998
QM9hMzxT5BnpnqvrZ,7fb6998c,1,11,0.16,1538802893e3
fyAiqBa32EJSacFoN,7fb6998c,1,12,0.74,1538802893003
FLXAdzjD8KDEGZePk,8988b673,3,7,0.5,1538802904510
crxXnhtwtvprGhYex,8988b673,3,8,0.55,1538802904512
EXcYrQP8bK39CgvFj,8988b673,3,9,0.48,1538802904514
D6pf6YvZiWW6sWmh2,8988b673,3,10,0.53,1538802904515
YFx37SYipM9dE2tor,8988b673,3,11,0.28,1538802904515
FXCM58SzsuFuNaW9J,8988b673,3,12,0.45,1538802904516
r44EmCZ7gNoE5vsMz,NA,4,13,0.36,1538802920137
J6vpuHNhptvPyvuQk,NA,4,14,0.86,1538802920138
eivQsmitMedBefzDD,NA,4,15,0.37,1538802920141
